model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
 Focus,2017,Manual,13338,Petrol,145.0,57.7,1.0,13395
 Fiesta,2014,Manual,26219,Petrol,30.0,54.3,1.2,7552
 Focus,2013,Manual,69000,Diesel,20.0,67.3,1.6,6190
 Fiesta,2016,Manual,13454,Petrol,0.0,65.7,1.0,9033
 S-MAX,2016,Manual,24886,Diesel,125.0,56.5,2.0,16399
 Grand C-MAX,2016,Automatic,19135,Diesel,125.0,56.5,2.0,11499
 B-MAX,2015,Automatic,23115,Petrol,160.0,44.1,1.6,8099
 C-MAX,2016,Manual,34000,Diesel,20.0,68.9,1.5,10290
 Grand C-MAX,2016,Manual,36511,Diesel,30.0,64.2,1.5,9999
 Kuga,2015,Manual,29000,Diesel,145.0,54.3,2.0,13731
 KA,2011,Manual,30475,Petrol,30.0,57.7,1.2,2650
 Fiesta,2019,Manual,7968,Petrol,145.0,40.3,1.5,18917
 Fiesta,2018,Manual,36512,Petrol,145.0,65.7,1.0,8899
 Fiesta,2016,Manual,13838,Petrol,125.0,54.3,1.2,8250
 Fiesta,2015,Manual,37224,Petrol,0.0,65.7,1.0,7250
 Focus,2017,Manual,23000,Petrol,145.0,60.1,1.0,10750
 Fiesta,2009,Manual,45000,Diesel,20.0,67.3,1.6,5450
 Fiesta,2014,Manual,40000,Petrol,30.0,54.3,1.2,7999
 Focus,2015,Manual,55000,Diesel,0.0,74.3,1.5,7990
 Fiesta,2012,Manual,64000,Petrol,145.0,48.7,1.6,5650
 EcoSport,2015,Manual,41000,Petrol,125.0,53.3,1.0,8450
 Fiesta,2013,Manual,54000,Petrol,0.0,65.7,1.0,6950
 Kuga,2016,Manual,47000,Diesel,125.0,60.1,2.0,12500
 Fiesta,2012,Manual,74731,Petrol,150.0,48.7,1.4,4500
 Fiesta,2016,Manual,34547,Petrol,0.0,65.7,1.0,7999
 Mondeo,2005,Manual,97000,Diesel,205.0,48.7,2.0,675
 Focus,2012,Manual,66100,Diesel,20.0,67.3,1.6,6500
 Focus,2017,Manual,21399,Petrol,145.0,57.7,1.0,12128
 Focus,2017,Manual,18866,Petrol,145.0,57.7,1.0,12270
 Kuga,2014,Manual,42021,Diesel,160.0,47.9,2.0,10899
 Focus,2015,Manual,30408,Diesel,20.0,67.3,1.6,9495
 Focus,2015,Automatic,38286,Diesel,30.0,64.2,2.0,10299
 Kuga,2019,Manual,6134,Petrol,145.0,39.2,1.5,16399
 Fiesta,2015,Automatic,5040,Petrol,30.0,57.7,1.0,9299
 Kuga,2016,Manual,35755,Diesel,125.0,60.1,2.0,12454
 Fiesta,2016,Manual,29368,Petrol,20.0,62.8,1.0,8500
 EcoSport,2017,Manual,15285,Petrol,145.0,44.8,1.5,9399
 KA,2015,Manual,32897,Petrol,30.0,57.7,1.2,4749
 Grand C-MAX,2016,Manual,27169,Diesel,30.0,64.2,1.5,9999
 S-MAX,2017,Manual,16018,Diesel,145.0,56.5,2.0,17999
 Mondeo,2015,Manual,9719,Diesel,0.0,78.5,1.5,11495
 Focus,2013,Manual,47738,Diesel,20.0,67.3,1.6,6545
 Focus,2014,Manual,20798,Petrol,30.0,56.5,1.0,7499
 Fiesta,2012,Manual,54754,Petrol,145.0,48.7,1.4,5366
 Kuga,2016,Manual,53592,Diesel,125.0,60.1,2.0,10499
 Fiesta,2015,Manual,46995,Petrol,20.0,62.8,1.0,7812
 S-MAX,2016,Manual,36918,Diesel,125.0,56.5,2.0,17988
 Grand C-MAX,2016,Automatic,24087,Diesel,30.0,58.9,1.5,10249
 KA,2015,Manual,22366,Petrol,30.0,57.7,1.2,5192
 Focus,2019,Manual,5184,Diesel,145.0,70.6,2.0,18200
 Focus,2019,Manual,1388,Petrol,145.0,51.4,1.5,16125
 Fiesta,2012,Manual,66302,Petrol,145.0,48.7,1.4,4699
 B-MAX,2016,Manual,8629,Diesel,0.0,74.4,1.5,8999
 Fiesta,2013,Manual,38766,Petrol,0.0,65.7,1.0,7426
 KA,2012,Manual,19959,Petrol,30.0,57.7,1.2,4195
 Edge,2016,Manual,11655,Diesel,160.0,48.7,2.0,19400
 C-MAX,2016,Manual,33092,Diesel,20.0,68.9,1.5,9265
 Fiesta,2017,Manual,19059,Diesel,145.0,88.3,1.5,10399
 Focus,2017,Manual,28099,Diesel,0.0,74.3,1.5,10099
 Grand C-MAX,2016,Manual,17621,Diesel,30.0,64.2,1.5,10099
 Fiesta,2017,Manual,13615,Petrol,145.0,47.9,1.6,12299
 Fiesta,2017,Manual,30160,Petrol,0.0,65.7,1.0,9271
 Kuga,2017,Automatic,35167,Diesel,145.0,54.3,2.0,16499
 Focus,2015,Manual,33786,Diesel,0.0,74.3,1.5,8225
 Galaxy,2017,Manual,34036,Diesel,125.0,56.5,2.0,17999
 Focus,2011,Automatic,48370,Petrol,160.0,44.1,1.6,5999
 Grand C-MAX,2011,Manual,48718,Petrol,200.0,40.9,1.6,6499
 Focus,2017,Automatic,39198,Diesel,145.0,74.3,1.5,9999
 Fiesta,2014,Manual,44663,Petrol,145.0,47.9,1.6,8699
 Fiesta,2016,Manual,12072,Petrol,125.0,54.3,1.2,8099
 Focus,2019,Automatic,3824,Diesel,145.0,64.2,2.0,17999
 Grand C-MAX,2016,Manual,42619,Diesel,30.0,64.2,1.5,9268
 Focus,2018,Manual,11144,Diesel,145.0,74.3,1.5,14650
 EcoSport,2019,Manual,7669,Diesel,145.0,67.3,1.5,13475
 Focus,2016,Manual,27343,Diesel,0.0,74.3,1.5,9999
 Fiesta,2016,Manual,24162,Petrol,125.0,54.3,1.2,6789
 Mondeo,2016,Automatic,54347,Diesel,125.0,57.7,2.0,10999
 Mondeo,2015,Manual,52352,Diesel,20.0,68.9,2.0,8390
 Fiesta,2014,Manual,8454,Petrol,0.0,65.7,1.0,8466
 S-MAX,2016,Manual,22589,Diesel,125.0,56.5,2.0,15199
 Focus,2017,Manual,18153,Petrol,145.0,51.4,1.5,11999
 Mondeo,2018,Automatic,28201,Diesel,145.0,45.6,2.0,14399
 C-MAX,2016,Automatic,35724,Diesel,20.0,64.2,1.5,9399
 Galaxy,2017,Manual,8204,Diesel,145.0,56.5,2.0,19223
 Fiesta,2017,Manual,42013,Petrol,145.0,62.8,1.0,8699
 Focus,2017,Manual,11010,Petrol,145.0,41.5,2.0,18899
 Focus,2017,Manual,36013,Diesel,145.0,74.3,1.5,10671
 Fiesta,2013,Manual,35938,Petrol,30.0,54.3,1.2,6799
 Mondeo,2015,Manual,84637,Diesel,20.0,68.9,2.0,8299
 Fiesta,2015,Manual,28329,Petrol,125.0,54.3,1.2,6980
 KA,2013,Manual,45804,Petrol,30.0,57.7,1.2,3820
 Focus,2019,Automatic,3376,Diesel,145.0,64.2,2.0,18125
 Focus,2019,Manual,1291,Diesel,145.0,62.8,2.0,17999
 Focus,2019,Automatic,4233,Diesel,145.0,74.3,1.5,17850
 Kuga,2017,Manual,13720,Petrol,145.0,45.6,1.5,15165
 Kuga,2016,Manual,34879,Diesel,125.0,60.1,2.0,10999
 Fiesta,2016,Manual,15385,Petrol,125.0,54.3,1.2,7599
 Focus,2017,Manual,10253,Diesel,20.0,67.3,2.0,15400
 Focus,2017,Manual,26549,Diesel,145.0,74.3,1.5,11489
 Fiesta,2016,Manual,29842,Petrol,0.0,65.7,1.0,9643
 Kuga,2015,Automatic,50323,Diesel,145.0,52.3,2.0,10781
 Focus,2017,Manual,14584,Diesel,145.0,67.3,2.0,17451
 Fiesta,2015,Manual,58363,Petrol,145.0,47.9,1.6,8524
 Focus,2016,Manual,32041,Diesel,0.0,74.3,1.5,9399
 KA,2015,Manual,17398,Petrol,30.0,57.7,1.2,5791
 Fiesta,2014,Manual,32500,Petrol,30.0,54.3,1.2,7432
 Focus,2017,Manual,21502,Diesel,145.0,74.3,1.5,11695
 Focus,2017,Manual,23765,Diesel,145.0,74.3,1.5,11649
 Focus,2017,Manual,22936,Petrol,145.0,60.1,1.0,10752
 Fiesta,2016,Manual,22632,Petrol,145.0,47.9,1.6,10199
 Focus,2017,Manual,23077,Petrol,145.0,60.1,1.0,10499
 Fiesta,2015,Manual,49636,Petrol,0.0,65.7,1.0,7499
 Fiesta,2018,Manual,26402,Petrol,145.0,64.2,1.1,9699
 Fiesta,2014,Manual,41217,Petrol,0.0,65.7,1.0,7679
 Focus,2015,Manual,28024,Diesel,0.0,74.3,1.5,9799
 Focus,2014,Automatic,30093,Petrol,160.0,44.8,1.6,7673
 Mondeo,2018,Automatic,24842,Diesel,145.0,45.6,2.0,14399
 Grand C-MAX,2016,Manual,29843,Diesel,30.0,64.2,1.5,9999
 Grand C-MAX,2016,Manual,28772,Diesel,30.0,64.2,1.5,9999
 Fiesta,2014,Manual,26513,Petrol,0.0,65.7,1.0,7446
 Mondeo,2012,Automatic,28139,Diesel,160.0,50.4,2.0,7499
 Fiesta,2017,Manual,22711,Diesel,145.0,88.3,1.5,9899
 Fiesta,2015,Manual,16925,Petrol,0.0,65.7,1.0,8669
 Fiesta,2015,Manual,43670,Diesel,0.0,88.3,1.5,6799
 Fiesta,2016,Manual,22692,Petrol,125.0,54.3,1.2,7744
 Kuga,2014,Manual,48739,Diesel,160.0,47.9,2.0,10399
 Focus,2018,Manual,14678,Petrol,145.0,61.4,1.0,10798
 Kuga,2014,Manual,39663,Diesel,145.0,53.3,2.0,9870
 Grand C-MAX,2016,Manual,31860,Diesel,30.0,64.2,1.5,9999
 Fiesta,2015,Manual,11498,Diesel,0.0,88.3,1.5,8284
 Fiesta,2017,Manual,19298,Petrol,145.0,65.7,1.0,7849
 Focus,2017,Manual,17315,Diesel,145.0,74.3,1.5,11799
 Fiesta,2016,Manual,12956,Petrol,0.0,65.7,1.0,8284
 Fiesta,2018,Manual,15900,Petrol,145.0,58.9,1.0,12764
 Fiesta,2015,Automatic,19581,Petrol,145.0,47.9,1.6,7999
 Fiesta,2016,Manual,12620,Petrol,0.0,65.7,1.0,8574
 Fiesta,2018,Manual,14961,Petrol,145.0,55.4,1.1,9698
 Fiesta,2017,Manual,10729,Petrol,145.0,64.2,1.1,9191
 Kuga,2018,Manual,19908,Diesel,145.0,60.1,2.0,17923
 Fiesta,2016,Manual,15140,Petrol,125.0,54.3,1.2,7058
 Focus,2015,Automatic,34808,Petrol,160.0,44.8,1.6,8382
 Fiesta,2016,Manual,19436,Petrol,145.0,47.9,1.6,11499
 Focus,2018,Manual,18670,Petrol,145.0,57.7,1.0,12995
 Focus,2017,Manual,19337,Petrol,145.0,60.1,1.0,11295
 Kuga,2017,Manual,26814,Petrol,160.0,45.6,1.5,14250
 Fiesta,2015,Manual,67391,Petrol,0.0,65.7,1.0,6799
 Kuga,2016,Manual,33338,Diesel,125.0,60.1,2.0,13699
 Fiesta,2015,Manual,37666,Petrol,145.0,47.9,1.6,9880
 B-MAX,2017,Manual,9073,Petrol,30.0,55.4,1.0,9694
 Focus,2019,Manual,4945,Petrol,145.0,50.4,1.5,18499
 Focus,2013,Manual,56984,Diesel,20.0,67.3,1.6,7182
 Focus,2018,Manual,7498,Petrol,145.0,57.7,1.0,14299
 Fiesta,2017,Manual,6238,Petrol,145.0,64.2,1.1,8999
 S-MAX,2017,Automatic,10172,Diesel,145.0,52.3,2.0,18499
 Fiesta,2017,Manual,10731,Petrol,145.0,64.2,1.1,8999
 C-MAX,2013,Manual,76156,Petrol,160.0,42.8,1.6,5399
 Focus,2016,Manual,20587,Petrol,20.0,61.4,1.0,8490
 Focus,2016,Manual,35842,Diesel,20.0,67.3,2.0,13890
 Kuga,2015,Automatic,19673,Diesel,150.0,52.3,2.0,13590
 Focus,2016,Manual,31452,Diesel,20.0,67.3,2.0,14690
 Kuga,2018,Automatic,34592,Diesel,145.0,58.9,1.5,12999
 Kuga,2016,Manual,36061,Diesel,125.0,60.1,2.0,12999
 Fiesta,2014,Manual,30876,Diesel,0.0,76.4,1.5,6499
 Fiesta,2016,Manual,14299,Petrol,125.0,54.3,1.2,7541
 Fiesta,2018,Manual,20257,Petrol,145.0,65.7,1.0,11980
 Fiesta,2018,Manual,25424,Diesel,145.0,58.9,1.5,10999
 Grand Tourneo Connect,2017,Manual,9000,Diesel,145.0,64.2,1.5,24500
 Fiesta,2018,Manual,20528,Petrol,145.0,56.5,1.0,9990
 EcoSport,2016,Manual,16838,Petrol,160.0,44.8,1.5,8690
 Focus,2013,Manual,58610,Petrol,145.0,47.9,1.6,5995
 Mondeo,2002,Manual,136784,Petrol,300.0,36.2,1.8,895
 Fiesta,2015,Manual,36236,Petrol,0.0,65.7,1.0,7390
 Fiesta,2019,Manual,10824,Petrol,145.0,58.9,1.0,12790
 B-MAX,2017,Manual,9850,Petrol,145.0,56.5,1.0,9490
 Fiesta,2017,Manual,24003,Petrol,145.0,64.2,1.1,7990
 C-MAX,2018,Manual,8702,Petrol,145.0,55.4,1.0,12699
 Fusion,2011,Manual,35006,Petrol,200.0,42.8,1.6,3999
 Kuga,2017,Manual,23452,Diesel,30.0,64.2,1.5,13968
 Focus,2013,Manual,40428,Petrol,20.0,58.9,1.0,6143
 Focus,2015,Manual,30768,Petrol,200.0,41.5,2.0,12942
 B-MAX,2015,Manual,50123,Petrol,30.0,55.4,1.0,6999
 Kuga,2018,Manual,11581,Petrol,145.0,39.2,1.5,18328
 Focus,2016,Manual,24845,Diesel,20.0,70.6,2.0,11499
 Fiesta,2013,Manual,69078,Diesel,0.0,85.6,1.6,5356
 Focus,2017,Manual,17445,Petrol,145.0,60.1,1.0,11899
 Grand C-MAX,2013,Automatic,60037,Diesel,160.0,48.7,2.0,6826
 Focus,2019,Automatic,2594,Diesel,145.0,67.3,1.5,17999
 Focus,2019,Automatic,1480,Diesel,145.0,64.2,2.0,17999
 Galaxy,2016,Manual,32170,Diesel,125.0,56.5,2.0,14999
 Focus,2015,Automatic,7802,Petrol,160.0,44.8,1.6,8899
 Kuga,2015,Manual,13586,Diesel,125.0,60.1,2.0,11589
 Mondeo,2018,Automatic,22645,Diesel,145.0,45.6,2.0,14399
 Edge,2018,Automatic,15471,Diesel,145.0,48.7,2.0,22999
 Kuga,2017,Manual,19610,Diesel,145.0,60.1,2.0,16499
 Grand C-MAX,2016,Automatic,17893,Diesel,30.0,58.9,1.5,10499
 Kuga,2017,Manual,40860,Diesel,125.0,60.1,2.0,12999
 Kuga,2019,Manual,13952,Diesel,145.0,54.3,1.5,15541
 Focus,2012,Manual,71963,Petrol,145.0,47.9,1.6,5379
 Fiesta,2015,Manual,22501,Diesel,0.0,78.5,1.5,7626
 Focus,2014,Manual,48739,Petrol,20.0,60.1,1.0,8483
 Focus,2019,Automatic,3588,Petrol,145.0,39.2,1.5,18699
 Focus,2019,Automatic,3720,Diesel,145.0,64.2,2.0,18599
 Focus,2019,Manual,4714,Diesel,145.0,57.7,1.5,16999
 Fiesta,2015,Manual,74133,Petrol,0.0,65.7,1.0,6733
 Focus,2017,Manual,22111,Petrol,145.0,50.4,1.5,12599
 C-MAX,2013,Manual,29349,Petrol,160.0,42.8,1.6,6526
 Focus,2016,Manual,32990,Diesel,20.0,67.3,2.0,14999
 Focus,2018,Manual,8666,Petrol,145.0,57.7,1.0,13999
 Fiesta,2017,Manual,7805,Petrol,145.0,64.2,1.1,9999
 C-MAX,2014,Manual,20556,Diesel,30.0,61.4,1.6,8000
 Grand C-MAX,2016,Automatic,19525,Diesel,125.0,56.5,2.0,13499
 Focus,2015,Automatic,18403,Petrol,160.0,44.8,1.6,8350
 Focus,2018,Manual,9577,Diesel,145.0,74.3,1.5,16999
 Focus,2019,Automatic,1821,Diesel,145.0,74.3,1.5,17699
 Fiesta,2017,Manual,22385,Petrol,145.0,65.7,1.0,9899
 Focus,2012,Manual,43325,Petrol,145.0,47.9,1.6,7490
 Fiesta,2009,Manual,53583,Diesel,20.0,67.3,1.4,3990
 Grand C-MAX,2011,Manual,64000,Petrol,200.0,40.9,1.6,5490
 Fiesta,2014,Manual,22358,Diesel,0.0,76.4,1.5,7676
 S-MAX,2016,Manual,36932,Diesel,125.0,56.5,2.0,15369
 Kuga,2013,Manual,50834,Diesel,145.0,53.3,2.0,9218
 Focus,2017,Manual,8220,Diesel,0.0,74.3,1.5,12500
 Fiesta,2015,Manual,17164,Petrol,0.0,65.7,1.0,7960
 Fiesta,2012,Manual,28000,Petrol,125.0,48.7,1.4,6490
 Focus,2011,Manual,63000,Diesel,20.0,67.3,1.6,5450
 Mondeo,2009,Manual,79000,Diesel,200.0,44.8,2.2,4150
 Galaxy,2012,Manual,75179,Diesel,165.0,49.6,2.0,7990
 Fiesta,2016,Automatic,16213,Petrol,0.0,57.7,1.0,8999
 Mondeo,2015,Manual,37406,Diesel,20.0,68.9,2.0,10190
 Fiesta,2013,Manual,39932,Petrol,30.0,54.3,1.2,4940
 Fiesta,2016,Manual,67901,Petrol,125.0,54.3,1.2,6870
 Fiesta,2015,Manual,28088,Petrol,145.0,47.9,1.6,9640
 Focus,2016,Manual,48687,Diesel,0.0,74.3,1.5,8940
 Focus,2015,Manual,44000,Petrol,20.0,60.1,1.0,7996
 B-MAX,2013,Manual,50174,Petrol,30.0,55.4,1.0,5473
 Focus,2017,Manual,23183,Petrol,145.0,60.1,1.0,9699
 Focus,2017,Automatic,20693,Petrol,145.0,46.3,1.5,12495
 Fiesta,2018,Manual,5612,Petrol,145.0,65.7,1.0,11999
 Fiesta,2018,Manual,9813,Petrol,145.0,64.2,1.1,9999
 Focus,2014,Manual,43016,Diesel,20.0,67.3,1.6,7000
 Galaxy,2016,Manual,85259,Diesel,125.0,56.5,2.0,12940
 Fiesta,2016,Manual,75929,Diesel,0.0,78.5,1.5,7989
 Fiesta,2013,Manual,52135,Diesel,0.0,85.6,1.6,5949
 Mondeo,2016,Manual,88393,Diesel,30.0,64.2,2.0,8640
 Mondeo,2017,Manual,51318,Diesel,20.0,67.3,2.0,10440
 Fiesta,2016,Manual,75386,Diesel,0.0,78.5,1.5,6940
 Fiesta,2018,Manual,13614,Petrol,145.0,64.2,1.1,9999
 Fiesta,2018,Manual,2398,Petrol,145.0,64.2,1.1,9299
 Focus,2018,Manual,16582,Petrol,145.0,41.5,2.0,15999
 EcoSport,2016,Manual,31530,Petrol,125.0,53.3,1.0,8499
 Grand C-MAX,2018,Automatic,1298,Diesel,145.0,51.4,1.5,15999
 Kuga,2014,Manual,47772,Diesel,145.0,53.3,2.0,8999
 Focus,2017,Manual,15555,Petrol,145.0,58.9,1.0,10999
 Focus,2018,Manual,10374,Petrol,145.0,61.4,1.0,10999
 Focus,2014,Automatic,29192,Petrol,160.0,44.8,1.6,8940
 Focus,2014,Manual,69000,Diesel,20.0,67.3,1.6,6840
 Focus,2015,Manual,78000,Diesel,20.0,67.3,1.6,5750
 Fiesta,2015,Manual,29194,Petrol,0.0,65.7,1.0,8845
 Fiesta,2014,Manual,51438,Petrol,0.0,65.7,1.0,6995
 B-MAX,2013,Manual,62774,Petrol,150.0,47.1,1.4,5495
 Focus,2016,Manual,52821,Diesel,0.0,74.3,1.5,8497
 Focus,2016,Manual,89827,Diesel,0.0,74.3,1.5,8470
 C-MAX,2012,Manual,87611,Petrol,200.0,42.8,1.6,5270
 Fiesta,2017,Manual,16697,Diesel,0.0,78.5,1.5,9640
 Fiesta,2014,Manual,30000,Petrol,0.0,65.7,1.0,7340
 Fiesta,2014,Manual,32000,Petrol,0.0,65.7,1.0,6940
 Focus,2013,Manual,69000,Petrol,30.0,56.5,1.0,5749
 Focus,2017,Automatic,30452,Petrol,125.0,51.4,1.0,11333
 Fiesta,2016,Manual,27705,Petrol,0.0,65.7,1.0,8795
 Fiesta,2008,Manual,76517,Diesel,150.0,47.9,1.6,3995
 Mondeo,2016,Manual,69778,Diesel,0.0,74.3,1.5,8695
 Mondeo,2016,Manual,79265,Diesel,30.0,64.2,2.0,8995
 Fiesta,2015,Manual,14653,Petrol,0.0,65.7,1.0,8288
 Mondeo,2015,Manual,97000,Diesel,30.0,65.7,2.0,8794
 Mondeo,2016,Manual,112000,Diesel,20.0,67.3,2.0,6993
 Fiesta,2018,Manual,10230,Petrol,145.0,58.9,1.0,11997
 EcoSport,2017,Manual,33866,Petrol,125.0,52.3,1.0,8697
 Fiesta,2018,Manual,28247,Petrol,145.0,62.8,1.0,10497
 Edge,2017,Automatic,20540,Diesel,160.0,48.7,2.0,19997
 Focus,2016,Manual,25286,Diesel,0.0,74.3,1.5,9797
 KA,2014,Manual,49195,Petrol,30.0,57.7,1.2,4490
 Mondeo,2012,Manual,82773,Diesel,145.0,53.3,2.0,4190
 B-MAX,2015,Automatic,16796,Petrol,160.0,44.1,1.6,7890
 Kuga,2015,Manual,59498,Diesel,125.0,60.1,2.0,10488
 Fiesta,2014,Manual,53987,Petrol,0.0,65.7,1.0,6988
 EcoSport,2016,Manual,17543,Petrol,160.0,44.8,1.5,8688
 Focus,2017,Manual,37287,Diesel,150.0,74.3,1.5,10990
 Kuga,2014,Automatic,67401,Diesel,205.0,45.6,2.0,9970
 Galaxy,2017,Semi-Auto,27503,Diesel,145.0,52.3,2.0,17970
 Grand C-MAX,2013,Automatic,47421,Diesel,165.0,48.7,2.0,8470
 Focus,2018,Manual,37349,Diesel,150.0,74.3,1.5,11970
 Focus,2019,Automatic,404,Petrol,145.0,47.9,1.5,15970
 Galaxy,2016,Semi-Auto,10121,Diesel,145.0,52.3,2.0,19970
 Galaxy,2013,Manual,99900,Diesel,150.0,52.3,1.6,6470
 S-MAX,2012,Automatic,39125,Diesel,200.0,47.1,2.0,10997
 Fiesta,2017,Manual,24138,Petrol,145.0,62.8,1.0,9797
 Focus,2017,Manual,12255,Petrol,20.0,60.1,1.0,11797
 Mondeo,2010,Manual,113000,Diesel,160.0,50.4,2.0,3692
 Mondeo,2017,Manual,111000,Diesel,20.0,67.3,2.0,7391
 Mondeo,2016,Manual,127000,Diesel,30.0,64.2,2.0,6991
 Mondeo,2015,Manual,130000,Diesel,20.0,68.9,2.0,6893
 Mondeo,2010,Manual,130000,Diesel,145.0,53.3,2.0,2694
 Mondeo,2015,Manual,90000,Diesel,20.0,68.9,2.0,7991
 Mondeo,2010,Automatic,113000,Diesel,165.0,50.4,2.0,3692
 Kuga,2015,Manual,128000,Diesel,150.0,54.3,2.0,7991
 Mondeo,2016,Manual,132000,Diesel,30.0,62.8,2.0,7992
 Kuga,2015,Manual,128000,Diesel,145.0,54.3,2.0,7991
 Mondeo,2015,Manual,100000,Diesel,20.0,68.9,2.0,7792
 Mondeo,2017,Manual,114000,Diesel,30.0,65.7,2.0,7793
 Mondeo,2015,Manual,130000,Diesel,30.0,65.7,2.0,6793
 Mondeo,2014,Manual,132000,Diesel,30.0,61.4,2.0,5393
 Mondeo,2015,Manual,142000,Diesel,20.0,68.9,2.0,6391
 Kuga,2015,Manual,123000,Diesel,125.0,60.1,2.0,7992
 Mondeo,2015,Manual,130000,Diesel,30.0,65.7,2.0,6793
 Mondeo,2015,Manual,110000,Diesel,20.0,67.3,2.0,6391
 Focus,2016,Manual,100000,Diesel,20.0,70.6,2.0,7793
 Kuga,2017,Manual,96000,Diesel,150.0,54.3,2.0,12491
 Mondeo,2015,Manual,138000,Diesel,20.0,68.9,2.0,6793
 Mondeo,2007,Manual,135391,Diesel,205.0,46.3,2.2,1795
 Fiesta,2015,Manual,50460,Petrol,150.0,47.9,1.6,9495
 Focus,2018,Automatic,19398,Diesel,150.0,61.4,2.0,18490
 Focus,2013,Manual,55865,Petrol,235.0,39.2,2.0,10899
 Fiesta,2011,Manual,92737,Diesel,20.0,68.9,1.4,3249
 Fiesta,2014,Manual,41076,Petrol,0.0,65.7,1.0,6949
 Fiesta,2017,Manual,102000,Petrol,150.0,65.7,1.0,7393
 Focus,2016,Manual,106000,Diesel,20.0,70.6,2.0,7793
 Galaxy,2016,Automatic,117000,Diesel,150.0,52.3,2.0,10792
 Mondeo,2016,Manual,128000,Diesel,0.0,78.5,1.5,7492
 Mondeo,2015,Manual,130000,Diesel,20.0,68.9,2.0,6793
 Mondeo,2015,Manual,100000,Diesel,20.0,68.9,2.0,7792
 Mondeo,2016,Manual,105000,Diesel,0.0,78.5,1.5,7792
 Fiesta,2007,Manual,108475,Petrol,160.0,45.6,1.4,1295
 Fiesta,2008,Manual,118000,Diesel,30.0,62.8,1.4,1495
 Mondeo,2016,Manual,94799,Diesel,30.0,64.2,2.0,8795
 Mondeo,2015,Manual,90000,Diesel,20.0,68.9,2.0,7991
 Mondeo,2016,Manual,108000,Diesel,30.0,65.7,2.0,8793
 EcoSport,2018,Automatic,5603,Petrol,145.0,48.7,1.0,15900
 Fiesta,2014,Manual,54486,Petrol,0.0,65.7,1.0,6450
 Focus,2019,Manual,3914,Petrol,145.0,60.1,1.0,15500
 Focus,2011,Manual,77543,Diesel,20.0,67.3,1.6,4899
 KA,2011,Manual,67532,Petrol,30.0,57.7,1.2,2890
 Fiesta,2019,Manual,12950,Diesel,150.0,58.9,1.5,11990
 C-MAX,2016,Automatic,14113,Diesel,20.0,64.2,1.5,9999
 Focus,2018,Automatic,14952,Petrol,145.0,51.4,1.0,12539
 Fiesta,2017,Manual,17613,Petrol,145.0,62.8,1.0,10069
 Fiesta,2017,Manual,23500,Petrol,20.0,62.8,1.0,9739
 Focus,2018,Manual,28568,Diesel,145.0,74.3,1.5,12089
 Fiesta,2016,Manual,13475,Diesel,0.0,78.5,1.5,10399
 Kuga,2016,Manual,12825,Diesel,125.0,60.1,2.0,12999
 Galaxy,2017,Manual,35369,Diesel,125.0,56.5,2.0,17999
 Fiesta,2016,Manual,25388,Diesel,0.0,78.5,1.5,8240
 Focus,2016,Manual,16300,Petrol,20.0,60.1,1.0,10795
 Mondeo,2016,Manual,128000,Diesel,0.0,78.5,1.5,7492
 Focus,2015,Manual,114000,Diesel,0.0,74.3,1.5,5492
 Mondeo,2015,Manual,110000,Diesel,20.0,67.3,2.0,6391
 Kuga,2017,Manual,96000,Diesel,145.0,54.3,2.0,12491
 Kuga,2015,Manual,109000,Diesel,145.0,54.3,2.0,8391
 Mondeo,2010,Manual,140000,Diesel,145.0,53.3,2.0,3493
 Mondeo,2016,Manual,134000,Diesel,20.0,67.3,2.0,6992
 Mondeo,2015,Manual,138000,Diesel,20.0,68.9,2.0,6793
 Mondeo,2015,Manual,130000,Diesel,0.0,78.5,1.5,5991
 Kuga,2013,Automatic,49372,Diesel,200.0,45.6,2.0,9921
 Fiesta,2016,Manual,17079,Petrol,125.0,54.3,1.2,7548
 Fiesta,2014,Manual,31876,Petrol,0.0,65.7,1.0,7299
 Fiesta,2015,Manual,58592,Diesel,0.0,78.5,1.5,7499
 C-MAX,2014,Manual,39197,Diesel,30.0,61.4,1.6,7470
 Kuga,2017,Automatic,15073,Diesel,145.0,54.3,2.0,18849
 Fiesta,2017,Manual,26570,Petrol,145.0,47.9,1.6,11799
 Mondeo,2018,Automatic,34500,Diesel,145.0,45.6,2.0,13999
 Focus,2018,Manual,7873,Diesel,145.0,80.7,1.5,15999
 Focus,2016,Manual,65920,Diesel,0.0,74.3,1.5,8999
 Fiesta,2014,Manual,45379,Petrol,145.0,47.9,1.6,8649
 Focus,2017,Automatic,22436,Petrol,145.0,51.4,1.0,11599
 Mondeo,2015,Manual,69894,Diesel,20.0,68.9,2.0,9361
 Mondeo,2016,Manual,65799,Diesel,0.0,78.5,1.5,9362
 Focus,2019,Automatic,4146,Petrol,145.0,47.9,1.5,18999
 Focus,2016,Manual,62664,Diesel,0.0,74.3,1.5,9499
 Fiesta,2015,Manual,29469,Petrol,145.0,47.9,1.6,9999
 Focus,2015,Manual,40807,Petrol,200.0,41.5,2.0,13084
 Mondeo,2016,Manual,54955,Diesel,0.0,78.5,1.5,9999
 C-MAX,2016,Automatic,11313,Diesel,20.0,64.2,1.5,10999
